,CDSID,Invoice_count,Total_MWh,Revenue,Cost,Total_margin,Margin,Margin_per_invoice,MWh_per_invoice,State,Zip,dwelling_type,homeowner_probability_model,home_swimming_pool,home_air_conditioning,home_heating_system,home_sewer,home_water,census_median_home_value,census_median_hh_income,Home_Year_Built,Home_Purchase_Price_Code,Home_Purchase_Year,Home_Est_Current_Value_Code,density,property_home_square_footage,property_land_square_footage,gender,dob_yr,marital_status,occupation_group,education_of_person,length_of_residence_code,number_of_persons_in_unit,single_parent,estimated_income_code,household_net_worth,Secondary_Address_Present,presence_of_children,number_of_children,number_of_adults,consumer_electronics,computer_owner,cooking_enthusiast,Pets_Multi,gardening,home_decor_enthusiast,home_improvement_grouping,outdoor_enthusiast,Travel_Grouping,medIncome,avgIncome,percapIncome,highIncomePct
1918,135606824,37,21.3,1315.47,1025.15,290.32,Positive,7.85,0.58,OH,44203,S,H,,A,G,0,0,1302,513,1991,0,2016,K,3749,2300.0,14000.0,M,1934,M,H,A,15,3,,O,I,N,N,0.0,3,2.0,Y,Y,Y,Y,Y,Y,Y,Y,49343.0,62721.0,26482.0,0.018
1919,136935687,37,38.6,2226.65,1794.56,432.09,Positive,11.68,1.04,OH,44203,S,H,,A,G,0,0,1320,750,1967,2,1997,G,2848,1400.0,47000.0,M,1962,M,Z,,15,7,,O,G,N,Y,2.0,5,3.0,Y,,,Y,Y,Y,Y,,49343.0,62721.0,26482.0,0.018
1920,109061717,38,20.4,1139.99,1105.33,34.66,Positive,0.91,0.54,OH,45804,S,H,,,G,0,3,305,226,1900,0,0,C,7597,1800.0,8000.0,M,1955,M,E,A,15,3,,B,B,N,Y,,3,2.0,Y,Y,Y,,Y,Y,,,34218.0,43866.0,18494.0,0.003
1921,124283232,38,17.9,1101.69,1010.18,91.51,Positive,2.41,0.47,OH,45804,S,H,,A,G,0,3,1160,566,1970,2,1990,G,7086,3000.0,9000.0,F,1948,M,E,A,15,3,,M,G,N,Y,1.0,2,2.0,Y,Y,Y,Y,Y,Y,,Y,34218.0,43866.0,18494.0,0.003
1922,118961712,38,60.3,3675.31,3057.28,618.03,Positive,16.26,1.59,OH,45804,S,H,,A,G,0,3,275,150,1920,0,0,D,2062,3100.0,6000.0,F,1960,M,E,A,15,2,,F,F,N,Y,1.0,1,2.0,Y,Y,,Y,Y,Y,,Y,34218.0,43866.0,18494.0,0.003
1923,151077144,37,16.5,905.05,867.18,37.87,Positive,1.02,0.45,OH,44471,S,H,,,G,0,0,718,559,1918,0,0,C,6667,1700.0,5000.0,M,1952,S,Z,B,15,1,,G,G,N,N,0.0,1,2.0,Y,Y,,,Y,Y,,,40529.0,54967.0,23053.0,0.021
1924,121207081,33,33.1,2035.46,1996.41,39.05,Positive,1.18,1.0,OH,45813,S,H,,,G,0,0,787,596,1900,1,2003,E,2176,1900.0,8000.0,M,1980,M,Z,,14,6,Y,M,D,N,Y,3.0,3,2.0,Y,,,,,,,Y,52400.0,77336.0,32572.0,0.023
1925,118038616,38,43.3,2657.32,2437.81,219.51,Positive,5.78,1.14,OH,45813,S,H,,A,,0,0,785,596,1870,1,1998,E,2678,3000.0,6000.0,M,1975,M,E,A,15,6,,N,E,N,Y,4.0,2,2.0,Y,Y,Y,,Y,Y,Y,Y,52400.0,77336.0,32572.0,0.023
1926,270996025,38,36.8,2188.62,2146.55,42.07,Positive,1.11,0.97,OH,45212,S,H,,A,G,0,0,1190,757,1905,1,1977,F,12603,2800.0,7000.0,M,1949,M,G,A,15,9,,M,H,N,Y,3.0,6,3.0,Y,Y,Y,Y,Y,Y,Y,Y,45842.0,63318.0,29209.0,0.026
1927,136868201,21,20.1,1300.31,1258.09,42.22,Positive,2.01,0.96,OH,44224,S,H,,A,G,0,0,1571,1109,1973,4,2004,H,6386,2100.0,12000.0,F,1963,M,A,C,13,5,,O,G,N,Y,2.0,3,3.0,Y,Y,,,Y,Y,,Y,71609.0,91502.0,38445.0,0.069
1928,136855832,18,18.3,1022.89,729.51,293.38,Positive,16.3,1.02,OH,44224,S,H,,A,G,0,0,1737,1109,1979,0,0,H,2501,1600.0,12000.0,F,1942,M,H,A,15,6,,O,I,N,Y,3.0,3,3.0,Y,,,,Y,Y,,,71609.0,91502.0,38445.0,0.069
1929,135602547,37,76.4,4396.91,3417.11,979.8,Positive,26.48,2.06,OH,44224,S,H,,A,,0,0,1326,1036,2001,0,2012,P,6294,4400.0,18000.0,F,1951,M,Z,,14,4,,Q,I,N,Y,1.0,3,3.0,Y,,Y,Y,Y,Y,Y,Y,71609.0,91502.0,38445.0,0.069
1930,122823827,36,30.6,1797.18,1750.38,46.8,Positive,1.3,0.85,OH,45723,S,H,,,,4,3,789,480,2001,0,0,H,29,1800.0,294000.0,M,1971,S,Z,A,14,1,,M,G,N,,,1,1.0,,,,,,,,,52863.0,67922.0,29474.0,0.042
1931,123893139,31,20.6,1216.99,1042.34,174.65,Positive,5.63,0.66,OH,45723,S,H,,A,,4,3,789,480,1988,0,0,E,113,1000.0,181000.0,F,1955,S,G,B,15,1,,N,F,N,Y,,1,2.0,Y,Y,Y,Y,Y,Y,Y,Y,52863.0,67922.0,29474.0,0.042
1932,108433543,22,22.5,1337.3,1149.51,187.79,Positive,8.54,1.02,OH,45723,S,H,,,,4,3,747,480,1951,1,2005,C,54,1000.0,111000.0,,1980,S,Z,B,13,1,,I,D,N,N,0.0,1,1.0,,,,,,,Y,,52863.0,67922.0,29474.0,0.042
1933,124350513,36,21.5,1268.05,1036.97,231.08,Positive,6.42,0.6,OH,45723,S,H,,A,,0,3,789,480,2002,1,2001,H,61,1800.0,217000.0,M,1961,S,E,A,15,3,,O,H,N,Y,1.0,2,1.0,Y,Y,,Y,Y,Y,,Y,52863.0,67922.0,29474.0,0.042
1934,122945552,22,66.3,3912.77,3302.85,609.92,Positive,27.72,3.01,OH,45723,S,H,Y,,,4,3,789,480,2011,0,0,P,28,4400.0,3179000.0,F,1967,M,Y,C,13,4,,N,F,N,Y,2.0,2,2.0,Y,Y,,Y,Y,Y,Y,Y,52863.0,67922.0,29474.0,0.042
1935,122753927,37,30.1,1740.64,1693.72,46.92,Positive,1.27,0.81,OH,43783,S,H,Y,A,G,0,0,828,597,2005,0,0,D,4116,2800.0,21000.0,M,1957,M,E,B,15,4,,N,G,N,Y,1.0,3,2.0,Y,,Y,Y,Y,Y,Y,Y,65224.0,69410.0,26232.0,0.005
1936,119637012,27,23.6,1484.7,1435.73,48.97,Positive,1.81,0.87,OH,43021,S,H,,A,G,0,0,2262,1330,1998,5,2005,M,2437,3700.0,11000.0,M,1971,M,Z,A,12,6,,R,H,N,Y,4.0,2,,,,,,,,,,142689.0,175967.0,57529.0,0.311
1937,117520165,38,11.0,675.65,531.28,144.37,Positive,3.8,0.29,OH,43021,S,H,,A,G,0,0,2262,1330,1995,2,1998,N,4033,4500.0,13000.0,M,1953,M,M,B,15,5,,R,I,N,Y,2.0,3,3.0,Y,,Y,,,,Y,Y,142689.0,175967.0,57529.0,0.311
1938,123224339,30,36.2,2013.66,1860.35,153.31,Positive,5.11,1.21,OH,43021,S,H,,A,,0,0,2188,1239,2003,5,2003,N,5380,4500.0,11000.0,M,1966,M,Z,A,14,2,,S,I,N,,,2,2.0,Y,Y,,Y,Y,Y,Y,Y,142689.0,175967.0,57529.0,0.311
1939,117602370,38,58.5,3633.77,2556.03,1077.74,Positive,28.36,1.54,OH,43021,S,H,,A,G,4,0,2102,1020,1973,2,1988,L,491,2500.0,43000.0,F,1954,M,A,C,15,2,,O,G,N,Y,,2,1.0,Y,Y,Y,Y,Y,Y,Y,Y,142689.0,175967.0,57529.0,0.311
1940,125277219,38,25.7,1438.4,1385.43,52.97,Positive,1.39,0.68,OH,45840,S,H,,A,,3,3,2194,704,1978,0,2007,M,7055,4300.0,14000.0,M,1956,M,D,B,10,6,,O,I,N,Y,3.0,3,2.0,Y,Y,,,Y,Y,,Y,56470.0,78625.0,33698.0,0.051
1941,120985106,36,23.1,1324.06,1211.47,112.59,Positive,3.13,0.64,OH,45840,S,H,,A,,3,3,775,353,1967,0,0,F,6054,2900.0,21000.0,M,1935,M,H,B,15,4,,O,H,N,N,0.0,4,2.0,Y,Y,,,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1942,107041651,38,29.5,1794.63,1647.18,147.45,Positive,3.88,0.78,OH,45840,S,H,,A,,3,3,775,353,1920,0,0,D,4022,1200.0,8000.0,M,1960,S,Z,,15,5,,O,F,N,Y,4.0,1,2.0,Y,Y,Y,Y,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1943,107386707,37,26.8,1589.83,1423.55,166.28,Positive,4.49,0.72,OH,45840,S,H,,A,,3,3,1664,771,1954,3,2006,G,3461,2300.0,11000.0,,1969,S,E,B,11,4,Y,N,H,N,Y,2.0,2,2.0,,,,,,,,,56470.0,78625.0,33698.0,0.051
1944,121922070,38,23.5,1358.66,1172.34,186.32,Positive,4.9,0.62,OH,45840,S,H,,A,,3,3,991,685,1955,0,0,F,3659,,,M,1934,M,Z,,12,1,,O,G,N,N,0.0,1,1.0,Y,Y,Y,,Y,Y,,Y,56470.0,78625.0,33698.0,0.051
1945,320213287,38,21.5,1313.4,1115.26,198.14,Positive,5.21,0.57,OH,45840,S,H,,A,,3,3,959,353,1990,2,1996,G,5346,1800.0,10000.0,F,1925,S,Z,B,15,1,,I,G,N,,,1,1.0,Y,Y,,Y,Y,Y,,Y,56470.0,78625.0,33698.0,0.051
1946,109646897,38,17.4,1063.92,845.45,218.47,Positive,5.75,0.46,OH,45840,S,H,,A,,3,3,1423,562,1988,2,2000,F,7673,,,M,1927,M,D,B,15,2,,M,E,N,,,2,1.0,Y,Y,,,Y,Y,,,56470.0,78625.0,33698.0,0.051
1947,117986660,38,27.3,1605.93,1386.08,219.85,Positive,5.79,0.72,OH,45840,S,H,,A,,3,3,884,704,1953,0,0,F,5506,2100.0,10000.0,M,1952,M,A,A,15,4,,N,G,N,Y,1.0,3,2.0,Y,Y,,Y,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1948,122832272,38,17.5,1083.59,820.4,263.19,Positive,6.93,0.46,OH,45840,S,H,,,,3,3,843,527,1950,1,1993,D,3875,2000.0,7000.0,M,1961,S,Z,A,15,1,,J,B,N,N,0.0,1,1.0,Y,Y,Y,,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1949,109146500,37,27.0,1650.77,1361.67,289.1,Positive,7.81,0.73,OH,45840,S,H,,A,,3,3,831,771,1996,0,0,F,4465,1300.0,13000.0,M,1939,S,G,A,15,2,,I,B,N,,,2,3.0,Y,Y,Y,Y,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1950,109123703,38,28.2,1732.79,1430.59,302.2,Positive,7.95,0.74,OH,45840,S,H,,A,,3,3,775,704,1940,2,1991,F,5946,2200.0,12000.0,M,1947,M,K,A,15,3,,N,G,N,N,0.0,3,2.0,Y,Y,,,Y,Y,,Y,56470.0,78625.0,33698.0,0.051
1951,117651248,38,34.5,2120.26,1782.79,337.47,Positive,8.88,0.91,OH,45840,S,H,,A,,3,3,991,685,1956,0,0,E,4566,2000.0,11000.0,M,1936,M,H,B,15,2,,J,H,N,N,0.0,2,2.0,Y,Y,Y,Y,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1952,120869168,38,57.9,3530.22,3045.4,484.82,Positive,12.76,1.52,OH,45840,S,H,Y,A,,3,3,1569,1005,1976,3,2003,H,4699,2400.0,16000.0,F,1965,M,D,B,14,3,,O,F,N,Y,,3,3.0,Y,Y,,,Y,Y,Y,,56470.0,78625.0,33698.0,0.051
1953,123224626,38,36.5,2244.45,1752.28,492.17,Positive,12.95,0.96,OH,45840,S,H,,A,,3,3,2194,704,1995,4,1996,N,5113,3800.0,17000.0,M,1961,M,Z,B,15,4,,Q,I,N,Y,,4,3.0,Y,Y,,Y,Y,Y,,Y,56470.0,78625.0,33698.0,0.051
1954,120008992,37,27.8,1690.56,1181.4,509.16,Positive,13.76,0.75,OH,45840,S,H,,,,3,3,884,704,1990,1,1998,C,6767,800.0,,M,1962,S,Z,A,15,1,,M,F,N,,,1,1.0,Y,,,,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1955,108270646,37,41.4,2557.87,1897.76,660.11,Positive,17.84,1.12,OH,45840,S,H,,A,,4,4,1039,656,1900,2,2009,H,9,5000.0,87000.0,M,1959,M,Z,A,8,3,,O,G,N,Y,,3,3.0,Y,Y,,,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1956,110428232,38,51.1,3139.42,2470.6,668.82,Positive,17.6,1.34,OH,45840,S,H,,,,3,3,1344,1005,1972,1,2011,F,3918,2000.0,13000.0,F,1953,S,B,B,6,1,,O,F,N,,,1,2.0,Y,Y,,,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1957,124201008,38,59.7,3655.12,2940.34,714.78,Positive,18.81,1.57,OH,45840,S,H,,A,,3,3,1344,1005,1997,3,2001,I,7567,3000.0,12000.0,M,1972,M,A,C,15,9,,O,G,N,Y,6.0,3,2.0,Y,Y,Y,,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1958,106108196,37,46.7,2888.23,2002.75,885.48,Positive,23.93,1.26,OH,45840,S,H,,,,4,4,1218,656,1962,0,0,E,303,2200.0,21000.0,F,1940,S,H,A,15,1,,A,H,N,,,1,2.0,Y,Y,Y,Y,Y,Y,Y,Y,56470.0,78625.0,33698.0,0.051
1959,106172706,38,14.7,897.04,842.03,55.01,Positive,1.45,0.39,OH,43162,S,H,,A,,0,0,1097,658,1938,0,0,E,7530,1900.0,5000.0,M,1969,M,E,,15,3,,L,E,N,Y,1.0,2,3.0,Y,Y,Y,,Y,Y,Y,Y,65619.0,84420.0,32866.0,0.048
1960,109285945,38,12.3,712.22,650.69,61.53,Positive,1.62,0.32,OH,44721,S,H,,,G,0,0,1307,744,1964,0,1998,G,3531,,,F,1955,S,Z,A,15,2,,M,G,N,,,2,1.0,Y,Y,Y,,,,Y,Y,79100.0,93190.0,37297.0,0.061
1961,110588564,38,39.7,2040.18,1967.66,72.52,Positive,1.91,1.04,OH,44721,S,H,,,G,0,0,1255,709,1995,3,1995,H,5829,2100.0,12000.0,F,1964,M,D,C,15,4,,Q,I,N,Y,1.0,3,1.0,Y,Y,Y,,Y,Y,Y,Y,79100.0,93190.0,37297.0,0.061
1962,117523203,24,15.1,910.85,769.83,141.02,Positive,5.88,0.63,OH,44721,S,H,,,G,0,0,1255,709,1968,0,0,E,2711,1400.0,20000.0,F,1943,S,Z,A,15,1,,K,G,N,,,1,2.0,Y,Y,Y,Y,Y,Y,Y,Y,79100.0,93190.0,37297.0,0.061
1963,122048905,38,20.8,1269.77,1124.55,145.22,Positive,3.82,0.55,OH,44721,S,H,,,G,0,0,1255,709,1962,1,1997,E,3307,1200.0,19000.0,M,1963,M,Z,,15,4,,N,F,N,Y,2.0,2,2.0,Y,Y,Y,Y,Y,Y,,Y,79100.0,93190.0,37297.0,0.061
1964,118514246,38,18.2,1106.99,927.1,179.89,Positive,4.73,0.48,OH,44721,S,H,,,G,0,0,1383,744,1991,0,2011,F,5951,1500.0,409000.0,M,1950,S,Z,A,15,1,,N,H,N,,,1,1.0,Y,Y,,,,,,,79100.0,93190.0,37297.0,0.061
1965,125400080,38,45.1,2770.03,2547.53,222.5,Positive,5.86,1.19,OH,44721,S,H,Y,,G,0,0,1124,709,1965,1,1996,E,3096,1600.0,22000.0,F,1946,S,D,A,15,1,,J,G,N,,,1,2.0,Y,,,,Y,Y,,Y,79100.0,93190.0,37297.0,0.061
1966,117601670,38,33.4,2041.78,1807.18,234.6,Positive,6.17,0.88,OH,44721,S,H,,,G,0,0,1383,744,1995,4,1999,J,5668,2400.0,42000.0,M,1971,S,Z,B,15,5,,Q,G,N,Y,3.0,2,2.0,Y,Y,,,,Y,Y,Y,79100.0,93190.0,37297.0,0.061
1967,109615513,38,43.8,2486.79,2100.01,386.78,Positive,10.18,1.15,OH,44721,S,H,,,G,0,0,1255,709,1977,2,1995,G,7318,1700.0,15000.0,M,1950,M,E,B,15,2,,Q,G,N,Y,,2,3.0,Y,Y,Y,,Y,Y,Y,Y,79100.0,93190.0,37297.0,0.061
1968,153178903,37,57.1,3541.35,2949.86,591.49,Positive,15.99,1.54,OH,44721,S,H,,,G,0,0,1221,748,1958,0,2002,G,56,1500.0,30000.0,F,1964,M,Z,A,15,9,,O,G,N,Y,5.0,5,3.0,Y,Y,Y,Y,Y,Y,Y,Y,79100.0,93190.0,37297.0,0.061
1969,108028966,26,9.9,621.8,557.33,64.47,Positive,2.48,0.38,OH,43731,S,H,,A,G,0,0,598,382,1969,1,1993,D,4359,2300.0,12000.0,F,1950,S,V,B,15,2,,N,G,N,Y,1.0,1,1.0,Y,Y,,,Y,Y,,Y,44556.0,56614.0,21811.0,0.004
1970,320170320,37,32.5,1982.92,1682.52,300.4,Positive,8.12,0.88,OH,43731,S,H,,A,G,0,0,513,382,1900,0,0,C,11539,1500.0,6000.0,M,1955,M,E,A,12,5,,J,B,N,Y,2.0,3,2.0,Y,Y,,,Y,Y,,,44556.0,56614.0,21811.0,0.004
1971,139485265,17,8.7,425.71,358.42,67.29,Positive,3.96,0.51,OH,43540,S,H,,,G,0,0,989,761,1968,0,2011,E,181,1300.0,32000.0,M,1964,M,Z,,15,2,,O,F,N,,,2,1.0,Y,Y,,,Y,Y,Y,,61583.0,89478.0,36306.0,0.045
1972,120951427,20,8.4,537.77,466.43,71.34,Positive,3.57,0.42,OH,43964,S,H,,,,0,0,396,409,1905,1,1997,C,7991,1400.0,8000.0,F,1961,S,D,B,12,1,Y,A,D,N,,,1,2.0,,,,,,,,,43071.0,55351.0,24107.0,0.017
1973,320231463,38,24.6,1514.58,1417.23,97.35,Positive,2.56,0.65,OH,43964,S,H,,A,,0,0,512,409,1870,0,0,F,5022,4200.0,22000.0,F,1932,S,A,C,15,1,,N,I,N,N,0.0,1,1.0,Y,Y,Y,Y,Y,Y,Y,Y,43071.0,55351.0,24107.0,0.017
1974,121700676,38,29.3,1797.86,1643.28,154.58,Positive,4.07,0.77,OH,43964,S,H,,A,,0,0,707,520,1966,0,0,D,9521,1200.0,3000.0,M,1935,M,Z,,15,2,,J,G,N,,,2,1.0,Y,Y,Y,Y,Y,Y,Y,Y,43071.0,55351.0,24107.0,0.017
1975,118916995,37,71.4,3964.06,3120.42,843.64,Positive,22.8,1.93,OH,43964,S,H,,A,,0,0,902,553,1976,0,0,H,617,3100.0,12000.0,F,1950,M,Z,,8,2,Y,O,I,N,N,0.0,2,2.0,Y,Y,,,Y,Y,Y,Y,43071.0,55351.0,24107.0,0.017
1976,273953304,38,24.2,1438.99,1358.99,80.0,Positive,2.11,0.64,OH,45215,S,H,,,G,0,0,1021,714,1962,1,1986,E,11467,1500.0,6000.0,F,1956,S,Z,,15,3,,L,F,N,Y,,3,3.0,Y,Y,Y,,Y,Y,Y,Y,55398.0,87823.0,36675.0,0.076
1977,272075031,38,35.0,2102.8,1931.73,171.07,Positive,4.5,0.92,OH,45215,S,H,,A,G,0,0,2808,1257,1948,0,2007,M,2856,3800.0,22000.0,M,1955,S,A,A,10,4,,S,I,N,Y,,4,2.0,Y,Y,,Y,Y,Y,Y,Y,55398.0,87823.0,36675.0,0.076
1978,107041395,21,10.4,658.18,572.08,86.1,Positive,4.1,0.5,OH,44654,S,H,,A,,0,0,727,509,1940,0,0,D,6572,3600.0,7000.0,M,1945,M,H,A,15,4,,B,D,N,Y,1.0,3,2.0,Y,Y,Y,Y,Y,Y,Y,Y,64189.0,78004.0,23877.0,0.032
1979,157701478,26,37.5,1758.12,1669.79,88.33,Positive,3.4,1.44,OH,45459,S,H,,A,G,3,3,2620,1178,1978,6,2001,M,3159,4000.0,35000.0,M,1952,S,Z,C,15,1,,P,I,N,,,1,1.0,Y,,,,Y,Y,,,75065.0,103157.0,47852.0,0.101
1980,268726374,36,26.2,1429.23,1318.82,110.41,Positive,3.07,0.73,OH,45459,S,H,,A,G,3,3,1521,804,1972,2,1983,I,4839,3600.0,18000.0,M,1951,M,Z,B,15,4,,Q,I,N,Y,2.0,2,2.0,Y,Y,,,Y,Y,Y,Y,75065.0,103157.0,47852.0,0.101
1981,159647857,38,20.4,1160.06,1041.16,118.9,Positive,3.13,0.54,OH,45459,S,H,,A,G,0,0,1713,973,1970,3,2007,H,4690,2400.0,17000.0,,1967,M,Z,,4,4,,O,H,N,Y,1.0,3,3.0,Y,Y,,,Y,Y,Y,Y,75065.0,103157.0,47852.0,0.101
1982,121997686,38,14.2,873.86,784.54,89.32,Positive,2.35,0.37,OH,43202,S,H,,,G,0,0,1156,1012,1920,3,2000,J,11386,1400.0,4000.0,M,1959,S,A,D,15,1,,O,H,N,,,1,1.0,Y,Y,Y,Y,Y,Y,,Y,55687.0,71162.0,33545.0,0.039
1983,119837077,38,18.0,1083.68,975.59,108.08,Positive,2.84,0.47,OH,43202,S,H,,,G,0,0,1376,812,1924,4,2005,K,15643,1600.0,5000.0,M,1970,S,A,B,12,1,,P,G,N,,,1,1.0,Y,,,,Y,Y,,Y,55687.0,71162.0,33545.0,0.039
1984,109417027,38,17.3,1052.47,938.5,113.97,Positive,3.0,0.46,OH,43202,S,H,,,G,0,0,1278,979,1939,3,1998,K,14192,,,M,1952,S,A,C,15,1,Y,O,I,N,,,1,2.0,Y,Y,,,Y,Y,,,55687.0,71162.0,33545.0,0.039
1985,108230802,38,15.0,830.31,703.28,127.03,Positive,3.34,0.39,OH,43202,S,H,,,G,0,0,750,346,1900,1,2005,I,21243,1600.0,4000.0,M,1960,S,Z,B,12,1,,E,G,N,,,1,1.0,Y,Y,Y,Y,Y,Y,,Y,55687.0,71162.0,33545.0,0.039
1986,105939289,38,13.2,800.1,631.48,168.62,Positive,4.44,0.35,OH,43202,S,H,,,G,0,0,1855,979,1950,4,2003,K,7584,1600.0,8000.0,M,1945,M,Z,,14,2,,L,G,N,N,0.0,2,2.0,Y,Y,,Y,Y,Y,,Y,55687.0,71162.0,33545.0,0.039
1987,110449016,38,14.3,891.83,584.79,307.04,Positive,8.08,0.38,OH,43202,S,H,,,G,0,0,712,614,1900,1,1998,F,16485,1400.0,4000.0,F,1960,S,B,B,15,1,,M,G,N,Y,,1,1.0,Y,Y,Y,Y,Y,Y,Y,Y,55687.0,71162.0,33545.0,0.039
1988,135678289,37,34.4,2034.65,1945.31,89.34,Positive,2.41,0.93,OH,44256,S,H,,,G,4,4,2297,1045,1991,4,1997,L,320,,,M,1958,S,E,B,15,5,,O,I,N,Y,3.0,2,2.0,Y,Y,Y,Y,Y,Y,Y,Y,83158.0,103616.0,40895.0,0.093
1989,137791557,23,14.7,977.81,795.36,182.45,Positive,7.93,0.64,OH,44256,S,H,,,,4,4,1784,748,1986,0,0,J,182,4300.0,217000.0,F,1938,M,G,A,13,2,,G,F,N,Y,,2,3.0,Y,Y,Y,Y,Y,Y,,Y,83158.0,103616.0,40895.0,0.093
1990,144147520,37,24.1,1494.07,1404.34,89.73,Positive,2.43,0.65,OH,44136,S,H,,A,G,3,3,1606,1039,1989,4,2007,I,5672,4500.0,18000.0,M,1970,M,Z,C,10,5,,O,G,N,Y,3.0,2,2.0,,,,,,,,Y,79334.0,103701.0,42414.0,0.091
1991,110364728,38,22.3,1348.01,1256.38,91.63,Positive,2.41,0.59,OH,43016,S,H,,,G,0,0,1639,870,1987,2,1987,J,9502,2000.0,9000.0,M,1938,M,H,,15,4,,R,I,N,Y,,4,3.0,Y,Y,,Y,Y,Y,,Y,92859.0,124284.0,52499.0,0.153
1992,120165927,38,15.9,966.38,801.11,165.27,Positive,4.35,0.42,OH,43016,S,H,,,G,0,0,1729,870,1982,0,1995,K,8630,2200.0,11000.0,M,1951,M,W,C,15,4,,P,I,N,Y,1.0,3,2.0,Y,Y,Y,Y,Y,Y,,Y,92859.0,124284.0,52499.0,0.153
1993,110653445,35,37.7,2325.67,2142.72,182.95,Positive,5.23,1.08,OH,43016,S,H,,,G,0,0,1743,956,1992,4,2004,K,6990,1700.0,8000.0,F,1975,M,A,B,13,8,,O,H,N,Y,6.0,2,2.0,Y,Y,,,Y,Y,,,92859.0,124284.0,52499.0,0.153
1994,108339539,38,17.6,1074.41,882.99,191.42,Positive,5.04,0.46,OH,43016,S,H,,,G,0,0,1743,956,1997,5,2006,M,5795,,,M,1955,M,A,B,12,3,,Q,I,N,Y,,3,2.0,Y,Y,,,Y,Y,,,92859.0,124284.0,52499.0,0.153
1995,118780308,30,31.2,1684.17,1428.95,255.22,Positive,8.51,1.04,OH,43016,S,H,,,G,0,0,1410,1038,1986,4,2016,J,7468,1600.0,16000.0,M,1988,M,Z,B,1,2,,R,F,N,N,0.0,2,,,,,,,,,,92859.0,124284.0,52499.0,0.153
1996,108405524,38,31.0,1888.98,1624.59,264.39,Positive,6.96,0.82,OH,43016,S,H,,,G,0,0,2010,956,2002,5,2002,O,6480,2600.0,16000.0,M,1968,M,D,B,15,7,,S,I,N,Y,5.0,2,2.0,Y,Y,,Y,Y,Y,Y,Y,92859.0,124284.0,52499.0,0.153
1997,117478537,38,45.7,2796.68,2428.66,368.02,Positive,9.68,1.2,OH,43016,S,H,,,G,0,0,2010,956,1998,0,2008,M,6051,2300.0,8000.0,F,1970,M,A,,10,7,,S,I,N,Y,5.0,2,2.0,Y,Y,,,Y,Y,,Y,92859.0,124284.0,52499.0,0.153
1998,124921925,35,40.8,2373.48,1920.13,453.35,Positive,12.95,1.17,OH,43016,S,H,,,G,0,0,1743,956,1995,4,2003,M,5795,2000.0,12000.0,,1967,S,A,B,14,3,,N,H,N,N,0.0,3,2.0,Y,,,,,,,,92859.0,124284.0,52499.0,0.153
1999,119754905,23,96.8,5341.1,4857.27,483.83,Positive,21.04,4.21,OH,43016,S,H,,,G,0,0,2631,819,2002,0,2002,Q,1907,4300.0,48000.0,M,1957,M,A,,15,9,,S,I,N,Y,6.0,3,1.0,Y,Y,Y,,Y,Y,Y,Y,92859.0,124284.0,52499.0,0.153
2000,121672198,38,60.8,3704.97,3078.55,626.42,Positive,16.48,1.6,OH,43016,S,H,,,G,0,0,2631,819,1978,0,2006,M,3810,2500.0,26000.0,M,1948,M,D,,11,7,,R,I,N,Y,4.0,3,1.0,Y,Y,Y,Y,Y,Y,Y,Y,92859.0,124284.0,52499.0,0.153
2001,122831926,38,16.2,957.68,863.35,94.33,Positive,2.48,0.43,OH,43035,S,H,,A,G,0,0,2105,1094,1998,4,1999,L,6872,3000.0,12000.0,F,1942,S,H,A,15,1,,M,I,N,N,0.0,1,2.0,Y,Y,,,Y,Y,Y,Y,123130.0,141865.0,47434.0,0.195
2002,123278883,38,29.7,1816.76,1687.18,129.58,Positive,3.41,0.78,OH,43035,S,H,,A,G,0,0,2383,1098,2000,4,2000,M,1522,3100.0,23000.0,F,1962,M,A,C,15,8,,S,I,N,Y,4.0,4,2.0,Y,Y,Y,Y,Y,Y,Y,Y,123130.0,141865.0,47434.0,0.195
2003,123094625,37,31.7,1855.02,1722.14,132.88,Positive,3.59,0.86,OH,43035,S,H,,A,G,0,0,3463,1276,1994,5,1997,O,1922,3800.0,31000.0,M,1931,M,H,B,15,2,,R,I,N,Y,,2,3.0,Y,Y,,Y,Y,Y,Y,Y,123130.0,141865.0,47434.0,0.195
2004,122819443,38,30.0,1826.77,1669.26,157.51,Positive,4.14,0.79,OH,43035,S,H,,A,G,0,0,2105,1094,1997,0,2016,M,5442,4100.0,9000.0,M,1962,M,Z,,15,5,,S,I,N,Y,1.0,4,2.0,Y,Y,,Y,,Y,Y,,123130.0,141865.0,47434.0,0.195
